fact_id,DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
7639,20230829,54,43,131,10,517,26.91589459,29.15661337,460.927492
7640,20150301,45,66,106,4,446,36.04145573,48.30283899,361.6557053
7641,20201219,152,52,208,13,135,5.606722691,11.89533286,117.4979445
7642,20141126,3,3,26,11,571,27.1385095,62.67062983,481.1908607
7643,20190730,45,10,17,19,362,50.5889171,37.39886019,274.0122227
7644,20181223,216,33,206,17,751,19.49141996,48.38739633,683.1211837
7645,20160313,16,27,75,3,797,113.2829221,116.3179581,567.3991198
7646,20200528,187,39,165,12,815,66.80647512,111.4161603,636.7773646
7647,20210320,77,64,214,16,177,14.8255088,15.41771698,146.7567742
7648,20140329,171,20,206,3,350,35.1467465,39.36472585,275.4885277
7649,20181229,22,42,88,3,654,23.22744087,90.07260108,540.6999581
7650,20201031,121,61,201,16,670,25.93994411,76.67062509,567.3894308
7651,20230504,248,66,143,18,962,43.94283078,133.0324324,785.0247368
7652,20240521,97,67,117,14,328,10.6738408,29.18743845,288.1387208
7653,20190929,37,1,41,10,340,13.00938562,24.81439558,302.1762188
7654,20180828,126,79,97,19,918,31.87407684,51.45783109,834.6680921
7655,20140202,15,88,126,12,357,21.56488993,41.82620227,293.6089078
7656,20190921,134,80,83,18,609,14.48252767,75.62319457,518.8942778
7657,20221225,146,52,152,12,535,72.41558629,68.63623811,393.9481756
7658,20240102,208,64,138,18,553,46.79385389,80.04933277,426.1568133
7659,20180313,148,71,60,14,508,69.1628049,50.89875714,387.938438
7660,20191231,120,21,17,12,211,31.0911593,17.35821885,162.5506219
7661,20231006,45,12,63,5,164,5.428480206,23.3566046,135.2149152
7662,20170718,168,20,50,16,768,61.18663107,40.6684433,666.1449256
7663,20150930,45,59,84,19,489,59.71048605,62.39647296,366.893041
7664,20190921,150,62,167,20,902,51.73103869,89.86625814,760.4027032
7665,20170829,101,73,38,4,124,7.372533396,7.985527595,108.641939
7666,20230401,35,48,200,20,377,11.13159929,54.84481134,311.0235894
7667,20200401,175,32,168,11,980,77.66878854,67.37569778,834.9555137
7668,20210325,193,7,46,4,874,94.92841973,69.2878412,709.7837391
7669,20230614,192,58,162,16,477,27.03036655,59.42522605,390.5444074
7670,20210502,3,17,108,14,561,56.01533114,68.68754803,436.2971208
7671,20170303,199,14,49,2,738,54.06320585,75.95070145,607.9860927
7672,20190116,119,29,173,4,665,60.18459676,54.97873732,549.8366659
7673,20170302,74,41,181,17,609,82.20692214,83.11147577,443.6816021
7674,20181021,74,20,208,2,754,61.94609275,69.57144054,622.4824667
7675,20190707,13,80,92,8,245,16.13797091,13.38168877,215.4803403
7676,20210420,25,22,124,18,422,26.48791279,30.94053482,364.5715524
7677,20230708,137,56,54,6,332,24.81238839,29.24798697,277.9396246
7678,20190805,212,85,210,19,991,40.74931548,68.28071297,881.9699715
7679,20210401,231,5,151,9,428,40.16438112,29.69047104,358.1451478
7680,20190810,76,86,200,10,638,83.96870841,92.70972266,461.3215689
7681,20180425,237,58,145,15,415,40.93801055,53.80054392,320.2614455
7682,20200130,17,47,196,7,560,71.62752089,36.79189943,451.5805797
7683,20221006,113,91,117,3,214,18.30703651,13.27560542,182.4173581
7684,20180615,66,51,22,10,164,6.909686296,12.95988393,144.1304298
7685,20190307,61,10,216,6,226,32.05048712,16.42156891,177.527944
7686,20140818,50,62,130,7,123,10.55126709,9.596247818,102.8524851
7687,20151002,190,24,64,18,422,41.30805551,47.64244233,333.0495022
7688,20170515,197,27,195,1,657,88.33762309,93.61536825,475.0470087
7689,20140523,46,58,179,16,445,57.95337792,31.07643538,355.9701867
7690,20150411,60,4,84,10,371,40.67725874,22.83953267,307.4832086
7691,20191019,92,41,4,18,938,86.35009386,126.0086439,725.6412623
7692,20220728,200,13,31,17,948,68.9296781,56.78624212,822.2840798
7693,20150206,198,93,185,6,650,34.91064733,32.82029877,582.2690539
7694,20220529,81,55,204,18,535,32.71096982,40.70905044,461.5799797
7695,20210602,94,46,149,18,963,130.0722169,77.88958034,755.0382028
7696,20160522,157,16,28,2,984,135.751953,129.1394557,719.1085913
7697,20190227,57,9,170,2,822,113.0817521,54.95986099,653.9583869
7698,20200213,133,81,95,2,857,115.1155049,71.66080554,670.2236895
7699,20230819,150,93,140,16,266,31.281056,21.10359387,213.6153501
7700,20230528,181,90,203,3,612,76.77076695,74.40604149,460.8231916
7701,20150820,19,6,110,12,644,57.50807101,78.7205298,507.7713992
7702,20181024,150,84,30,6,959,109.0749007,63.14451086,786.7805885
7703,20211229,185,98,87,19,151,7.813340115,17.50432478,125.6823351
7704,20220919,23,24,94,5,942,87.74997384,81.04928864,773.2007375
7705,20210917,174,17,74,19,853,90.04990001,87.75579959,675.1943004
7706,20221211,66,40,160,20,179,20.94429126,12.93903706,145.1166717
7707,20181101,17,78,24,4,554,73.78813627,77.33068138,402.8811823
7708,20230127,105,26,118,5,854,81.47367455,64.81336127,707.7129642
7709,20191219,216,85,198,15,476,51.49117679,50.19775707,374.3110661
7710,20190419,249,82,154,9,396,26.87157366,34.47346228,334.6549641
7711,20181024,17,86,210,13,694,80.21969755,66.55670192,547.2236005
7712,20200629,125,37,48,17,934,47.8085633,85.33766804,800.8537687
7713,20200818,234,2,160,15,539,61.98245587,76.2741978,400.7433463
7714,20170918,18,25,186,1,197,24.86750887,16.04487707,156.0876141
7715,20210304,205,60,54,4,786,91.57975593,43.21142155,651.2088225
7716,20231014,99,41,76,17,567,45.75969286,68.35743023,452.8828769
7717,20140622,163,55,163,4,314,8.884018307,25.95429512,279.1616866
7718,20211213,125,19,56,6,338,23.87506374,36.86831189,277.2566244
7719,20161124,100,69,7,7,187,12.40962223,26.52644797,148.0639298
7720,20150315,240,5,146,14,943,137.5635975,92.9781824,712.4582201
7721,20200712,152,40,126,16,296,30.33276648,42.87652572,222.7907078
7722,20160516,119,31,31,8,853,59.8646311,80.33312042,712.8022485
7723,20220424,60,44,158,12,437,32.43616236,39.95110394,364.6127337
7724,20210926,139,43,210,18,281,22.40361888,32.57418823,226.0221929
7725,20231030,40,94,203,18,175,16.82265692,20.59393871,137.5834044
7726,20170129,227,14,161,2,824,56.50765998,115.7101747,651.7821653
7727,20240121,129,81,173,9,558,50.82011971,33.50403137,473.6758489
7728,20210401,184,87,202,11,173,14.95916248,19.7984712,138.2423663
7729,20160329,105,31,164,1,316,26.52941976,16.657752,272.8128282
7730,20190406,6,31,31,10,212,23.18896349,24.96711811,163.8439184
7731,20170902,166,91,145,14,510,17.45689913,48.00230361,444.5407973
7732,20170928,138,12,79,5,939,108.982765,84.38528835,745.6319466
7733,20170611,222,28,92,6,895,68.31904762,74.96446717,751.7164852
7734,20220903,227,83,14,18,501,34.51668948,68.00364701,398.4796635
7735,20220214,226,35,183,8,186,9.243810658,26.87177241,149.8844169
7736,20240119,176,50,69,19,158,22.3964399,16.27885951,119.3247006
7737,20211113,53,18,85,10,667,45.48799841,84.3261168,537.1858848
7738,20180804,242,89,90,14,506,69.43389401,27.96599635,408.6001096
7739,20190421,49,69,119,2,216,19.04163712,26.47823007,170.4801328
7740,20171228,247,8,141,2,595,38.13953529,85.22632196,471.6341428
7741,20170622,204,8,154,2,917,114.5409034,89.59540361,712.863693
7742,20220415,149,34,41,8,275,14.47683805,38.59152462,221.9316373
7743,20140102,108,59,50,11,251,17.32032744,36.0452138,197.6344588
7744,20210410,7,89,74,9,528,13.18477196,31.86038312,482.9548449
7745,20170704,92,19,43,8,778,71.10663652,116.5677775,590.325586
7746,20191104,142,9,138,13,965,105.3473113,117.862177,741.7905116
7747,20140112,223,83,45,3,863,44.31982838,69.13970757,749.5404641
7748,20141108,240,78,185,3,525,77.17691197,66.0310232,381.7920648
7749,20190427,69,26,40,16,787,61.02045547,47.78539,678.1941545
7750,20210206,231,39,28,4,677,59.10437605,82.02201014,535.8736138
7751,20200605,30,51,173,15,730,69.51520874,56.76374349,603.7210478
7752,20201126,171,67,28,18,160,3.773763685,22.51438715,133.7118492
7753,20230218,154,31,52,15,734,40.52375906,45.61323155,647.8630094
7754,20240511,33,98,58,7,940,118.9139596,107.4267352,713.6593051
7755,20140209,185,53,46,17,152,13.84826812,10.4071045,127.7446274
7756,20220815,105,22,13,11,173,14.71743909,19.48478418,138.7977767
7757,20180112,42,10,97,18,886,59.6620571,73.36978994,752.968153
7758,20160902,87,55,210,3,261,33.94623297,17.19987839,209.8538886
7759,20190305,142,62,134,19,952,35.83646347,119.8710116,796.292525
7760,20160425,54,82,5,5,949,65.64525059,87.24721846,796.107531
7761,20200910,55,49,18,1,740,19.73226476,88.35301482,631.9147204
7762,20221220,167,30,133,1,486,49.27101645,64.94250954,371.786474
7763,20230714,10,59,149,15,562,37.48447242,49.73120134,474.7843262
7764,20180729,80,86,119,1,965,116.0765721,66.16755605,782.7558719
7765,20200815,96,47,108,6,923,101.0166194,130.5906818,691.3926988
7766,20140109,121,62,33,16,967,44.63386586,106.4023027,815.9638314
7767,20210123,133,64,158,8,877,46.83960989,127.0733384,703.0870517
7768,20191226,29,65,198,12,114,13.41723081,6.157428081,94.42534111
7769,20170413,183,28,103,11,968,106.6779165,142.9209382,718.4011452
7770,20200417,201,88,117,19,214,31.40419399,27.92133566,154.6744703
7771,20240318,78,3,215,8,779,84.47150599,78.71215975,615.8163343
7772,20150915,59,2,73,18,271,9.388025005,36.99996074,224.6120143
7773,20180427,85,6,24,16,484,63.45399543,37.07575087,383.4702537
7774,20230220,121,63,63,19,561,16.78734648,55.75272897,488.4599246
7775,20220619,181,59,90,17,898,99.99154773,121.9453262,676.063126
7776,20160831,18,9,56,9,396,27.0990062,29.95951383,338.94148
7777,20221104,37,49,154,19,479,30.08413176,60.80578504,388.1100832
7778,20210502,186,85,15,7,922,100.7099727,136.5872111,684.7028162
7779,20201208,162,21,30,17,909,59.17229636,96.23996363,753.58774
7780,20201005,146,18,59,12,147,14.72719624,9.918447436,122.3543563
7781,20160531,235,18,204,10,127,7.542336808,18.59580584,100.8618574
7782,20170910,186,11,152,4,801,48.68585492,108.3251518,643.9889933
7783,20151225,188,13,12,20,739,57.02313293,60.18057827,621.7962888
7784,20190507,242,35,75,5,794,76.15800815,45.34103788,672.500954
7785,20210614,241,4,118,8,203,23.60848947,26.87275291,152.5187576
7786,20230211,74,6,161,13,537,59.14474518,33.52859766,444.3266572
7787,20151227,33,7,136,19,945,24.5066804,118.3922423,802.1010773
7788,20240309,11,100,31,2,725,40.92975267,81.17203628,602.898211
7789,20200202,58,49,51,18,973,97.70272961,82.25697053,793.0402999
7790,20230328,227,60,180,7,663,17.26270389,48.7506824,596.9866137
7791,20180912,104,35,72,19,858,78.79376365,121.5696405,657.6365958
7792,20180308,181,36,202,20,622,54.12962937,48.29651212,519.5738585
7793,20230810,208,46,105,11,418,46.15552431,21.21170587,350.6327698
7794,20190211,12,81,7,3,499,31.30375855,56.6532005,411.0430409
7795,20210904,48,5,90,17,775,87.02100773,106.9641698,581.0148225
7796,20170417,136,8,45,20,994,136.5509863,88.50297054,768.9460431
7797,20220913,18,46,154,9,776,66.10587062,51.41522436,658.478905
7798,20190827,200,53,84,7,659,32.97943316,44.2397182,581.7808486
7799,20190326,208,60,94,15,439,64.15245538,40.97992332,333.8676213
7800,20171222,215,1,163,16,531,12.69641344,55.63158438,462.6720022
7801,20240316,138,95,56,9,702,88.0628308,102.7451836,511.1919856
7802,20170110,148,97,199,18,509,54.74738801,46.31677453,407.9358375
7803,20210825,92,42,94,17,854,69.27619605,126.8619382,657.8618657
7804,20210618,203,91,186,18,626,43.18192293,39.57741988,543.2406572
7805,20150802,78,28,3,1,970,99.85660363,114.4097981,755.7335983
7806,20180326,23,1,166,10,873,35.59048346,120.3507481,717.0587685
7807,20170513,97,40,146,3,658,43.7270766,62.18402495,552.0888985
7808,20191231,53,45,85,3,100,2.229537406,10.87167927,86.89878332
7809,20151123,175,45,1,5,392,43.56257297,22.27498281,326.1624442
7810,20170714,130,99,72,15,265,18.60779072,38.58424709,207.8079622
7811,20211004,164,32,84,17,394,51.59566398,40.40296746,302.0013686
7812,20160614,52,43,216,9,153,8.036939791,9.565393735,135.3976665
7813,20160201,8,85,160,7,213,30.92194286,16.22337577,165.8546814
7814,20190604,134,92,198,20,945,72.47646835,105.0812582,767.4422734
7815,20141129,60,24,150,18,911,25.67340476,124.3204093,761.0061859
7816,20191102,214,88,115,2,593,53.40036958,71.40669386,468.1929366
7817,20240227,247,61,49,3,990,125.5873256,80.13443457,784.2782398
7818,20210824,173,24,204,3,466,36.98788526,40.46116524,388.5509495
7819,20171015,197,42,158,14,916,22.99620785,128.6856384,764.3181537
7820,20190228,222,4,195,4,381,32.51429353,39.23275511,309.2529514
7821,20150206,41,89,38,11,927,101.0828976,79.20780288,746.7092995
7822,20230320,103,16,144,18,376,25.78745192,34.01351721,316.1990309
7823,20240522,199,30,146,12,652,50.88111013,82.99904554,518.1198443
7824,20150626,45,32,171,9,441,9.805209824,26.92635874,404.2684314
7825,20190929,97,95,27,14,509,76.17101658,31.56242091,401.2665625
7826,20160823,109,59,216,13,688,23.95839591,83.30509187,580.7365122
7827,20190126,154,61,17,15,974,139.0649551,52.07948727,782.8555576
7828,20160905,139,38,138,11,163,24.26790546,15.88345636,122.8486382
7829,20240503,29,21,53,11,320,29.07701743,19.87399426,271.0489883
7830,20201001,147,54,189,1,367,49.18958137,43.25184242,274.5585762
7831,20190407,47,43,128,17,530,53.57753627,53.05982887,423.3626349
7832,20220212,6,86,94,20,997,115.3979925,55.29653099,826.3054765
7833,20240105,139,70,57,15,134,14.38512326,17.37908222,102.2357945
7834,20220104,200,21,113,11,584,34.37434907,69.04067207,480.5849789
7835,20160315,245,34,120,20,593,19.11331993,35.89806371,537.9886164
7836,20190726,161,51,55,18,498,32.52849746,32.14230985,433.3291927
7837,20211107,18,78,49,16,699,79.76623084,70.86143644,548.3723327
7838,20240211,59,95,216,6,393,8.651182457,43.25339087,341.0954267
7839,20150708,14,23,9,11,297,34.67970404,26.41510792,235.905188
7840,20201116,209,90,64,14,830,50.27325321,121.2698944,658.4568524
7841,20171106,152,92,22,15,735,48.41243394,106.1482058,580.4393603
7842,20180424,58,54,156,19,395,58.97555083,54.82269642,281.2017528
7843,20190227,41,57,95,14,305,41.27037656,40.00236411,223.7272593
7844,20240327,213,86,31,15,490,25.54259692,62.75578516,401.7016179
7845,20161212,113,58,172,2,811,98.29416007,117.0026167,595.7032232
7846,20210831,194,79,39,17,376,54.56504223,43.82689081,277.608067
7847,20220926,243,13,29,14,762,106.2620178,105.7375002,550.0004819
7848,20211020,68,25,15,7,637,26.11716541,81.96793119,528.9149034
7849,20140518,214,6,215,3,898,83.9189146,60.6803837,753.4007017
7850,20151231,116,46,196,6,409,35.65298918,39.36364004,333.9833708
7851,20200122,1,64,36,19,962,85.49930524,139.2483745,737.2523203
7852,20141208,118,46,64,14,468,11.42868311,55.04756811,401.5237488
7853,20210521,97,6,58,4,915,48.42865212,101.3111681,765.2601798
7854,20141210,166,29,194,5,830,111.9317118,72.25845968,645.8098286
7855,20180112,138,91,48,11,875,30.69903873,115.1060923,729.194869
7856,20150717,104,50,118,17,625,27.1192958,36.52552672,561.3551775
7857,20190329,213,20,62,2,384,25.49918985,32.62208586,325.8787243
7858,20190118,62,64,217,17,296,25.29390511,19.80378773,250.9023072
7859,20240406,140,62,175,1,586,57.82228554,82.95545582,445.2222586
7860,20210808,139,38,42,1,331,20.85890743,30.42149634,279.7195962
7861,20150211,28,44,16,1,632,49.52233994,74.18224003,508.29542
7862,20220525,34,85,61,12,978,83.13463527,144.1796628,750.6857019
7863,20210702,107,32,112,19,731,97.58518618,83.96627549,549.4485383
7864,20190823,151,11,39,18,776,103.9451037,63.47277766,608.5821186
7865,20210402,38,51,181,3,640,19.4153336,48.5446192,572.0400472
7866,20170808,61,48,75,9,306,34.04517841,41.20551455,230.749307
7867,20240519,202,45,48,11,689,88.90486815,83.67193343,516.4231984
7868,20140305,70,16,87,19,389,26.74450731,35.04751224,327.2079804
7869,20170709,10,29,112,3,405,30.86502783,23.27138238,350.8635898
7870,20191122,91,34,1,6,403,52.34121341,56.02103047,294.6377561
7871,20140524,108,4,123,1,688,54.38747532,35.92510935,597.6874153
7872,20190311,209,33,155,7,713,69.82032134,86.49948113,556.6801975
7873,20220729,166,100,29,19,788,35.24380957,117.5313126,635.2248778
7874,20160520,29,52,68,11,318,26.85729538,38.95030964,252.192395
7875,20180414,78,92,158,9,393,47.91112288,30.13757246,314.9513047
7876,20181208,147,38,68,2,159,20.00363936,21.42625412,117.5701065
7877,20170530,131,50,138,2,948,69.57798838,134.3442048,744.0778068
7878,20151228,87,34,16,20,946,71.81372515,132.2592873,741.9269875
7879,20201204,65,55,54,14,550,17.20272265,56.3459063,476.451371
7880,20210612,222,78,84,13,891,26.13580988,71.74956223,793.1146279
7881,20200706,110,53,84,15,626,70.93545411,90.46630786,464.598238
7882,20240325,249,67,42,8,477,66.92286403,24.55217316,385.5249628
7883,20220625,249,23,8,1,356,29.67002987,50.11292783,276.2170423
7884,20150831,17,80,132,9,846,85.42061915,69.06981274,691.5095681
7885,20150308,75,12,141,5,503,55.34286796,65.7878055,381.8693265
7886,20220611,224,90,142,13,419,55.63192469,38.03130473,325.3367706
7887,20140902,154,69,151,14,966,105.5549908,119.3425743,741.1024349
7888,20221224,202,56,14,7,860,48.82978708,103.0049688,708.1652441
7889,20140910,166,31,153,6,292,40.02214027,25.19920063,226.7786591
7890,20181115,58,1,64,13,458,56.57232969,36.2642386,365.1634317
7891,20210907,241,7,39,4,941,59.44401704,96.17058494,785.385398
7892,20220429,135,47,48,12,372,7.845526624,29.57665285,334.5778205
7893,20190501,56,52,93,9,640,86.53892471,83.13016747,470.3309078
7894,20210427,55,91,149,13,347,27.50119396,36.91034383,282.5884622
7895,20160717,13,52,135,13,403,60.36393485,58.41148205,284.2245831
7896,20171027,182,25,126,14,454,13.94899168,32.56612068,407.4848876
7897,20170115,215,51,216,20,245,6.532260763,13.19324745,225.2744918
7898,20220429,16,12,174,4,218,5.507731993,15.73598828,196.7562797
7899,20141121,81,12,196,20,993,90.83850436,92.55983922,809.6016564
7900,20141121,178,60,207,18,662,42.2911327,67.51986202,552.1890053
7901,20141203,67,70,1,18,811,82.25187043,77.42314333,651.3249862
7902,20221222,102,95,95,17,620,30.61304397,58.50310548,530.8838505
7903,20180504,232,88,29,13,877,75.46038289,49.14286426,752.3967529
7904,20200520,42,18,179,15,777,85.66182655,40.02545016,651.3127233
7905,20200409,68,76,138,15,414,39.65983757,30.94544605,343.3947164
7906,20210323,100,96,143,4,617,76.61123186,44.54962391,495.8391442
7907,20180724,110,9,52,18,791,51.08374027,66.05058374,673.865676
7908,20220901,106,32,207,13,342,47.50851224,23.90198174,270.589506
7909,20140223,181,56,106,13,822,104.3740671,45.14132525,672.4846077
